id,city,riqi,temperature_h,temperature_l,weather,wind_direction,E,S,W,N,wind_power,min_wind_power,max_wind_power
18172,安康,2015/7/7,33,20,多云~晴,西北风,0,0,1,1,小于3级,0,3
18173,安康,2015/7/8,32,20,晴,东南风,1,1,0,0,小于3级,0,3
18174,安康,2015/7/9,31,21,多云,东南风,1,1,0,0,小于3级,0,3
18175,安康,2015/7/10,31,21,多云~晴,东南风,1,1,0,0,小于3级,0,3
18176,安康,2015/7/11,33,22,多云,东北风,1,0,0,1,小于3级,0,3
18177,安康,2015/7/12,34,23,多云,东北风,1,0,0,1,小于3级,0,3
18178,安康,2015/7/13,35,23,多云~小雨,东南风,1,1,0,0,小于3级,0,3
18179,安康,2015/7/14,33,22,阵雨~中雨,东北风,1,0,0,1,小于3级,0,3
18180,安康,2015/7/15,25,20,小雨~晴,东南风,1,1,0,0,小于3级,0,3
18181,安康,2015/7/16,31,19,晴,东南风,1,1,0,0,小于3级,0,3
18182,安康,2015/7/17,32,20,阵雨~多云,东北风,1,0,0,1,小于3级,0,3
18183,安康,2015/7/18,33,22,多云~晴,西北风,0,0,1,1,小于3级,0,3
18184,安康,2015/7/19,31,22,阵雨,东北风,1,0,0,1,小于3级,0,3
18185,安康,2015/7/20,33,23,多云,东北风,1,0,0,1,小于3级,0,3
18186,安康,2015/7/21,33,23,多云~雷阵雨,东北风,1,0,0,1,小于3级,0,3
18187,安康,2015/7/22,29,23,阵雨~多云,东北风,1,0,0,1,小于3级,0,3
18188,安康,2015/7/23,32,22,多云,东南风,1,1,0,0,小于3级,0,3
18189,安康,2015/7/24,34,22,多云~晴,东北风,1,0,0,1,小于3级,0,3
18190,安康,2015/7/25,35,22,多云,东北风,1,0,0,1,小于3级,0,3
18191,安康,2015/7/26,36,24,多云~晴,微风,0,0,0,0,小于3级,0,3
18192,安康,2015/7/27,35,24,多云,东南风,1,1,0,0,小于3级,0,3
18193,安康,2015/7/28,36,24,多云~晴,东北风,1,0,0,1,小于3级,0,3
18194,安康,2015/7/29,37,25,多云~晴,东北风,1,0,0,1,小于3级,0,3
18195,安康,2015/7/30,36,25,多云~晴,东北风,1,0,0,1,小于3级,0,3
18196,安康,2015/7/31,38,25,多云,西北风,0,0,1,1,小于3级,0,3
18197,安康,2015/8/1,38,25,多云~晴,东南风,1,1,0,0,小于3级,0,3
18198,安康,2015/8/2,38,25,多云~晴,东南风,1,1,0,0,小于3级,0,3
18199,安康,2015/8/3,36,23,晴~小雨,东南风,1,1,0,0,小于3级,0,3
18200,安康,2015/8/4,33,22,小到中雨~小雨,东南风,1,1,0,0,小于3级,0,3
18201,安康,2015/8/5,34,22,晴,东北风,1,0,0,1,小于3级,0,3
18202,安康,2015/8/6,35,21,晴,东南风,1,1,0,0,小于3级,0,3
18203,安康,2015/8/7,33,23,多云,东南风,1,1,0,0,小于3级,0,3
18204,安康,2015/8/8,32,23,多云~小雨,东北风,1,0,0,1,小于3级,0,3
18205,安康,2015/8/9,30,22,阵雨~阴,东北风,1,0,0,1,小于3级,0,3
18206,安康,2015/8/10,33,22,多云~阴,东南风,1,1,0,0,小于3级,0,3
18207,安康,2015/8/11,30,22,小雨,东北风,1,0,0,1,小于3级,0,3
18208,安康,2015/8/12,32,23,多云,东南风,1,1,0,0,小于3级,0,3
18209,安康,2015/8/13,31,23,小雨,东南风,1,1,0,0,小于3级,0,3
18210,安康,2015/8/14,31,22,阵雨~多云,东南风,1,1,0,0,小于3级,0,3
18211,安康,2015/8/15,33,22,多云,东北风,1,0,0,1,小于3级,0,3
18212,安康,2015/8/16,33,23,阴,西南风,0,1,1,0,小于3级,0,3
18213,安康,2015/8/17,28,21,小雨~小到中雨,东北风,1,0,0,1,小于3级,0,3
18214,安康,2015/8/18,22,19,小雨~暴雨,东南风,1,1,0,0,小于3级,0,3
18215,安康,2015/8/19,25,20,阴~多云,东北风,1,0,0,1,小于3级,0,3
18216,安康,2015/8/20,30,20,多云~阴,东北风,1,0,0,1,小于3级,0,3
18217,安康,2015/8/21,32,18,多云~晴,东北风,1,0,0,1,小于3级,0,3
18218,安康,2015/8/22,33,20,晴~多云,西北风,0,0,1,1,小于3级,0,3
18219,安康,2015/8/23,31,19,多云,东南风,1,1,0,0,小于3级,0,3
18220,安康,2015/8/24,33,20,小雨~多云,东南风,1,1,0,0,小于3级,0,3
18221,安康,2015/8/25,31,19,多云~阴,东南风,1,1,0,0,小于3级,0,3
18222,安康,2015/8/26,31,20,多云,东南风,1,1,0,0,小于3级,0,3
18223,安康,2015/8/27,32,20,多云,东北风,1,0,0,1,小于3级,0,3
18224,安康,2015/8/28,33,19,晴,东南风,1,1,0,0,小于3级,0,3
18225,安康,2015/8/29,33,20,晴,东北风,1,0,0,1,小于3级,0,3
18226,安康,2015/8/30,34,20,晴~多云,微风,0,0,0,0,小于3级,0,3
18227,安康,2015/8/31,33,20,多云,东南风,1,1,0,0,小于3级,0,3
18228,安康,2015/9/1,32,20,晴~多云,东北风,1,0,0,1,小于3级,0,3
18229,安康,2015/9/2,28,21,阴~小雨,东南风,1,1,0,0,小于3级,0,3
18230,安康,2015/9/3,27,22,阴~小到中雨,东北风,1,0,0,1,小于3级,0,3
18231,安康,2015/9/4,25,20,小到中雨~多云,东北风,1,0,0,1,小于3级,0,3
18232,安康,2015/9/5,32,20,多云~晴,东南风,1,1,0,0,小于3级,0,3
18233,安康,2015/9/6,33,20,晴,东南风,1,1,0,0,小于3级,0,3
18234,安康,2015/9/7,31,21,多云~小雨,东北风,1,0,0,1,小于3级,0,3
18235,安康,2015/9/8,24,21,小雨,东南风,1,1,0,0,小于3级,0,3
18236,安康,2015/9/9,25,20,小雨~中雨,东北风,1,0,0,1,小于3级,0,3
18237,安康,2015/9/10,22,19,中到大雨~大雨,微风,0,0,0,0,小于3级,0,3
18238,安康,2015/9/11,24,17,阴~多云,东北风,1,0,0,1,小于3级,0,3
18239,安康,2015/9/12,28,18,多云~阴,东北风,1,0,0,1,小于3级,0,3
18240,安康,2015/9/13,26,17,阴,东北风,1,0,0,1,小于3级,0,3
18241,安康,2015/9/14,27,17,多云~晴,东南风,1,1,0,0,小于3级,0,3
18242,安康,2015/9/15,29,18,多云~阴,东南风,1,1,0,0,小于3级,0,3
18243,安康,2015/9/16,26,18,阴~中雨,西北风,0,0,1,1,小于3级,0,3
18244,安康,2015/9/17,23,19,中雨,西南风,0,1,1,0,小于3级,0,3
18245,安康,2015/9/18,23,17,小雨~多云,东北风,1,0,0,1,小于3级,0,3
18246,安康,2015/9/19,26,16,阴~晴,西北风,0,0,1,1,小于3级,0,3
18247,安康,2015/9/20,27,17,多云,东北风,1,0,0,1,小于3级,0,3
18248,安康,2015/9/21,27,18,阴,东北风,1,0,0,1,小于3级,0,3
18249,安康,2015/9/22,24,16,小雨~晴,东北风,1,0,0,1,小于3级,0,3
18250,安康,2015/9/23,26,17,多云~大雨,东北风,1,0,0,1,小于3级,0,3
18251,安康,2015/9/24,20,16,中雨~阴,东南风,1,1,0,0,小于3级,0,3
18252,安康,2015/9/25,23,17,多云,西北风,0,0,1,1,小于3级,0,3
18253,安康,2015/9/26,24,18,阴,东北风,1,0,0,1,小于3级,0,3
18254,安康,2015/9/27,23,19,小雨,微风,0,0,0,0,小于3级,0,3
18255,安康,2015/9/28,24,19,小雨,东北风,1,0,0,1,小于3级,0,3
18256,安康,2015/9/29,25,18,阴,西北风,0,0,1,1,小于3级,0,3
18257,安康,2015/9/30,22,16,小雨,西北风,0,0,1,1,小于3级,0,3
18258,安康,2015/10/1,23,12,晴,东北风,1,0,0,1,小于3级,0,3
18259,安康,2015/10/2,22,10,阵雨~小雨,西南风,0,1,1,0,小于3级,0,3
18260,安康,2015/10/3,18,15,中雨~小雨,微风,0,0,0,0,小于3级,0,3
18261,安康,2015/10/4,17,15,小雨~多云,微风,0,0,0,0,小于3级,0,3
18262,安康,2015/10/5,21,15,小雨~多云,西南风,0,1,1,0,小于3级,0,3
18263,安康,2015/10/6,20,17,阴,西南风,0,1,1,0,小于3级,0,3
18264,安康,2015/10/7,26,15,多云,东南风,1,1,0,0,小于3级,0,3
18265,安康,2015/10/8,23,12,阴~晴,西北风,0,0,1,1,小于3级,0,3
18266,安康,2015/10/9,24,11,多云,东北风,1,0,0,1,小于3级,0,3
18267,安康,2015/10/10,24,10,晴,东北风,1,0,0,1,小于3级,0,3
18268,安康,2015/10/11,25,11,晴,东北风,1,0,0,1,小于3级,0,3
18269,安康,2015/10/12,25,13,晴,东南风,1,1,0,0,小于3级,0,3
18270,安康,2015/10/13,24,12,晴,东南风,1,1,0,0,小于3级,0,3
18271,安康,2015/10/14,26,13,晴,东北风,1,0,0,1,小于3级,0,3
18272,安康,2015/10/15,28,15,晴,东北风,1,0,0,1,小于3级,0,3
18273,安康,2015/10/16,28,15,多云~阴,东南风,1,1,0,0,小于3级,0,3
18274,安康,2015/10/17,26,16,多云~阴,微风,0,0,0,0,小于3级,0,3
18275,安康,2015/10/18,25,17,小雨,东南风,1,1,0,0,小于3级,0,3
18276,安康,2015/10/19,27,15,多云,东南风,1,1,0,0,小于3级,0,3
18277,安康,2015/10/20,27,15,多云~晴,西北风,0,0,1,1,小于3级,0,3
18278,安康,2015/10/21,28,16,多云,东南风,1,1,0,0,小于3级,0,3
18279,安康,2015/10/22,27,15,晴~多云,西南风,0,1,1,0,小于3级,0,3
18280,安康,2015/10/23,22,17,阴~阵雨,东北风,1,0,0,1,小于3级,0,3
18281,安康,2015/10/24,20,16,小雨~中雨,西南风,0,1,1,0,小于3级,0,3
18282,安康,2015/10/25,18,15,中雨~小雨,东南风,1,1,0,0,小于3级,0,3
18283,安康,2015/10/26,17,8,小雨~多云,东北风,1,0,0,1,小于3级,0,3
18284,安康,2015/10/27,18,11,多云~阴,东北风,1,0,0,1,小于3级,0,3
18285,安康,2015/10/28,15,12,阵雨~阴,东南风,1,1,0,0,小于3级,0,3
18286,安康,2015/10/29,17,14,阴~小雨,微风,0,0,0,0,小于3级,0,3
18287,安康,2015/10/30,15,13,小雨,东北风,1,0,0,1,小于3级,0,3
18288,安康,2015/10/31,14,6,小雨~晴,东南风,1,1,0,0,小于3级,0,3
18289,安康,2015/11/1,18,8,晴,东南风,1,1,0,0,小于3级,0,3
18290,安康,2015/11/2,18,10,多云~阴,东北风,1,0,0,1,小于3级,0,3
18291,安康,2015/11/3,18,9,多云~阴,西南风,0,1,1,0,小于3级,0,3
18292,安康,2015/11/4,16,13,多云~阴,微风,0,0,0,0,小于3级,0,3
18293,安康,2015/11/5,15,14,小到中雨,东北风,1,0,0,1,小于3级,0,3
18294,安康,2015/11/6,15,11,小雨~小到中雨,东北风,1,0,0,1,小于3级,0,3
18295,安康,2015/11/7,13,11,小雨,东南风,1,1,0,0,小于3级,0,3
18296,安康,2015/11/8,17,9,多云~晴,东南风,1,1,0,0,小于3级,0,3
18297,安康,2015/11/9,18,12,多云~小雨,东北风,1,0,0,1,小于3级,0,3
18298,安康,2015/11/10,14,11,阴,东南风,1,1,0,0,小于3级,0,3
18299,安康,2015/11/11,12,10,阴~小雨,东南风,1,1,0,0,小于3级,0,3
18300,安康,2015/11/12,11,10,阴~多云,东南风,1,1,0,0,小于3级,0,3
18301,安康,2015/11/13,14,9,阴~多云,微风,0,0,0,0,小于3级,0,3
18302,安康,2015/11/14,17,10,多云~小雨,东南风,1,1,0,0,小于3级,0,3
18303,安康,2015/11/15,15,11,阴,西南风,0,1,1,0,小于3级,0,3
18304,安康,2015/11/16,16,12,阴~小雨,东北风,1,0,0,1,小于3级,0,3
18305,安康,2015/11/17,14,9,小雨~多云,东南风,1,1,0,0,小于3级,0,3
18306,安康,2015/11/18,13,10,阴~多云,东北风,1,0,0,1,小于3级,0,3
18307,安康,2015/11/19,16,9,阴~多云,东北风,1,0,0,1,小于3级,0,3
18308,安康,2015/11/20,15,11,多云~阴,东北风,1,0,0,1,小于3级,0,3
18309,安康,2015/11/21,15,12,阴,东南风,1,1,0,0,小于3级,0,3
18310,安康,2015/11/22,15,10,阴~阵雨,东南风,1,1,0,0,小于3级,0,3
18311,安康,2015/11/23,13,7,小雨~中雨,东南风,1,1,0,0,小于3级,0,3
18312,安康,2015/11/24,8,4,阴~多云,东北风,1,0,0,1,小于3级,0,3
18313,安康,2015/11/25,13,4,晴,东南风,1,1,0,0,小于3级,0,3
18314,安康,2015/11/26,14,4,晴~多云,东南风,1,1,0,0,小于3级,0,3
18315,安康,2015/11/27,12,6,阴,东北风,1,0,0,1,小于3级,0,3
18316,安康,2015/11/28,12,4,阴~晴,西南风,0,1,1,0,小于3级,0,3
18317,安康,2015/11/29,14,5,晴,东南风,1,1,0,0,小于3级,0,3
18318,安康,2015/11/30,14,6,晴~多云,东南风,1,1,0,0,小于3级,0,3
18319,安康,2015/12/1,12,5,多云~晴,东北风,1,0,0,1,小于3级,0,3
18320,安康,2015/12/2,14,3,晴,东北风,1,0,0,1,小于3级,0,3
18321,安康,2015/12/3,13,3,晴~多云,东南风,1,1,0,0,小于3级,0,3
18322,安康,2015/12/4,13,4,阴,西南风,0,1,1,0,小于3级,0,3
18323,安康,2015/12/5,14,5,阴~多云,东南风,1,1,0,0,小于3级,0,3
18324,安康,2015/12/6,15,4,多云~晴,东北风,1,0,0,1,小于3级,0,3
18325,安康,2015/12/7,16,4,晴~阴,西北风,0,0,1,1,小于3级,0,3
18326,安康,2015/12/8,12,6,阴~多云,东北风,1,0,0,1,小于3级,0,3
18327,安康,2015/12/9,12,7,阴,西南风,0,1,1,0,小于3级,0,3
18328,安康,2015/12/10,13,7,多云~阴,西南风,0,1,1,0,小于3级,0,3
18329,安康,2015/12/11,9,5,阴~小雨,东风,1,0,0,0,小于3级,0,3
18330,安康,2015/12/12,7,4,小雨,东南风,1,1,0,0,小于3级,0,3
18331,安康,2015/12/13,7,4,小雨~阴,东南风,1,1,0,0,小于3级,0,3
18332,安康,2015/12/14,8,2,阴~多云,东北风,1,0,0,1,小于3级,0,3
18333,安康,2015/12/15,11,0,多云~晴,东南风,1,1,0,0,小于3级,0,3
18334,安康,2015/12/16,10,-2,晴~多云,东北风,1,0,0,1,小于3级,0,3
18335,安康,2015/12/17,8,-3,晴~多云,东南风,1,1,0,0,小于3级,0,3
18336,安康,2015/12/18,8,4,阴,西南风,0,1,1,0,小于3级,0,3
18337,安康,2015/12/19,8,5,阴,东北风,1,0,0,1,小于3级,0,3
18338,安康,2015/12/20,9,1,晴~多云,西南风,0,1,1,0,小于3级,0,3
18339,安康,2015/12/21,8,4,阴,微风,0,0,0,0,小于3级,0,3
18340,安康,2015/12/22,8,4,阴,东南风,1,1,0,0,小于3级,0,3
18341,安康,2015/12/23,8,3,阴~小雨,微风,0,0,0,0,小于3级,0,3
18342,安康,2015/12/24,10,1,多云,东南风,1,1,0,0,小于3级,0,3
18343,安康,2015/12/25,13,0,晴,东南风,1,1,0,0,小于3级,0,3
18344,安康,2015/12/26,12,-1,晴,东北风,1,0,0,1,小于3级,0,3
18345,安康,2015/12/27,12,0,多云~晴,东南风,1,1,0,0,小于3级,0,3
18346,安康,2015/12/28,10,2,阴~多云,东南风,1,1,0,0,小于3级,0,3
18347,安康,2015/12/29,11,0,多云,东南风,1,1,0,0,小于3级,0,3
18348,安康,2015/12/30,13,-1,多云~晴,东南风,1,1,0,0,小于3级,0,3
18349,安康,2015/12/31,9,3,晴~多云,西南风,0,1,1,0,小于3级,0,3
18350,安康,2016/1/1,12,3,多云,东北风,1,0,0,1,小于3级,0,3
18351,安康,2016/1/2,14,1,晴,东南风,1,1,0,0,小于3级,0,3
18352,安康,2016/1/3,12,3,多云~阴,微风,0,0,0,0,小于3级,0,3
18353,安康,2016/1/4,11,4,阴,东北风,1,0,0,1,小于3级,0,3
18354,安康,2016/1/5,9,2,雾~多云,东风,1,0,0,0,小于3级,0,3
18355,安康,2016/1/6,9,4,多云~小雨,西南风,0,1,1,0,小于3级,0,3
18356,安康,2016/1/7,9,0,小雨~晴,东北风,1,0,0,1,小于3级,0,3
18357,安康,2016/1/8,10,3,多云,东南风,1,1,0,0,小于3级,0,3
18358,安康,2016/1/9,8,3,阴,东南风,1,1,0,0,小于3级,0,3
18359,安康,2016/1/10,9,4,小雨,北风,0,0,0,1,小于3级,0,3
18360,安康,2016/1/11,7,2,阵雨~小雨,东南风,1,1,0,0,小于3级,0,3
18361,安康,2016/1/12,5,1,小雪~阴,东南风,1,1,0,0,小于3级,0,3
18362,安康,2016/1/13,8,0,多云,微风,0,0,0,0,小于3级,0,3
18363,安康,2016/1/14,10,0,晴,东北风,1,0,0,1,小于3级,0,3
18364,安康,2016/1/15,10,-1,晴~多云,西南风,0,1,1,0,小于3级,0,3
18365,安康,2016/1/16,8,1,阴~多云,东南风,1,1,0,0,小于3级,0,3
18366,安康,2016/1/17,11,1,多云,西南风,0,1,1,0,小于3级,0,3
18367,安康,2016/1/18,9,0,晴,微风,0,0,0,0,小于3级,0,3
18368,安康,2016/1/19,6,0,阴,东北风,1,0,0,1,小于3级,0,3
18369,安康,2016/1/20,6,1,小雨,东南风,1,1,0,0,小于3级,0,3
18370,安康,2016/1/21,6,1,阴,东南风,1,1,0,0,小于3级,0,3
18371,安康,2016/1/22,5,-3,阴~多云,东南风,1,1,0,0,小于3级,0,3
18372,安康,2016/1/23,7,-6,多云~晴,西北风,0,0,1,1,小于3级,0,3
18373,安康,2016/1/24,5,-5,晴,西北风,0,0,1,1,小于3级,0,3
18374,安康,2016/1/25,3,-8,晴,西北风,0,0,1,1,小于3级,0,3
18375,安康,2016/1/26,8,-4,多云,东北风,1,0,0,1,小于3级,0,3
18376,安康,2016/1/27,8,1,多云~阴,西南风,0,1,1,0,小于3级,0,3
18377,安康,2016/1/28,6,3,阴,西南风,0,1,1,0,小于3级,0,3
18378,安康,2016/1/29,8,0,多云~阴,东南风,1,1,0,0,小于3级,0,3
18379,安康,2016/1/30,6,1,阴~小雨,东南风,1,1,0,0,小于3级,0,3
18380,安康,2016/1/31,3,0,小雪,东南风,1,1,0,0,小于3级,0,3
18381,安康,2016/2/1,7,-1,阴,东北风,1,0,0,1,小于3级,0,3
18382,安康,2016/2/2,8,-2,多云,东南风,1,1,0,0,小于3级,0,3
18383,安康,2016/2/3,7,2,阴,西南风,0,1,1,0,小于3级,0,3
18384,安康,2016/2/4,10,1,多云,西北风,0,0,1,1,小于3级,0,3
18385,安康,2016/2/5,11,0,多云~晴,东南风,1,1,0,0,小于3级,0,3
18386,安康,2016/2/6,14,-1,晴,东南风,1,1,0,0,小于3级,0,3
18387,安康,2016/2/7,15,-2,晴,东北风,1,0,0,1,小于3级,0,3
18388,安康,2016/2/8,17,0,晴~多云,东北风,1,0,0,1,小于3级,0,3
18389,安康,2016/2/9,16,5,多云~阴,西北风,0,0,1,1,小于3级,0,3
18390,安康,2016/2/10,12,6,阴,微风,0,0,0,0,小于3级,0,3
18391,安康,2016/2/11,12,4,阴,东南风,1,1,0,0,小于3级,0,3
18392,安康,2016/2/12,10,5,小雨,西北风,0,0,1,1,小于3级,0,3
18393,安康,2016/2/13,9,2,小雨,东南风,1,1,0,0,小于3级,0,3
18394,安康,2016/2/14,6,0,阴~多云,东北风,1,0,0,1,小于3级,0,3
18395,安康,2016/2/15,9,-1,多云,东北风,1,0,0,1,小于3级,0,3
18396,安康,2016/2/16,13,0,多云,微风,0,0,0,0,小于3级,0,3
18397,安康,2016/2/17,13,1,多云,东南风,1,1,0,0,小于3级,0,3
18398,安康,2016/2/18,14,3,多云~阴,东南风,1,1,0,0,小于3级,0,3
18399,安康,2016/2/19,15,2,多云~晴,东南风,1,1,0,0,小于3级,0,3
18400,安康,2016/2/20,13,2,晴~阴,东南风,1,1,0,0,小于3级,0,3
18401,安康,2016/2/21,7,2,小雨~阴,西南风,0,1,1,0,小于3级,0,3
18402,安康,2016/2/22,11,3,阴,东北风,1,0,0,1,小于3级,0,3
18403,安康,2016/2/23,13,4,阴,东南风,1,1,0,0,小于3级,0,3
18404,安康,2016/2/24,14,6,多云,东南风,1,1,0,0,小于3级,0,3
18405,安康,2016/2/25,16,5,多云,西南风,0,1,1,0,小于3级,0,3
18406,安康,2016/2/26,19,4,晴,西风,0,0,1,0,小于3级,0,3
18407,安康,2016/2/27,20,5,晴~多云,西南风,0,1,1,0,小于3级,0,3
18408,安康,2016/2/28,21,6,多云~晴,东南风,1,1,0,0,小于3级,0,3
18409,安康,2016/2/29,21,5,晴~多云,东北风,1,0,0,1,小于3级,0,3
18410,安康,2016/3/1,18,7,晴~多云,西北风,0,0,1,1,小于3级,0,3
18411,安康,2016/3/2,20,4,阴~多云,东北风,1,0,0,1,小于3级,0,3
18412,安康,2016/3/3,20,5,晴,东南风,1,1,0,0,小于3级,0,3
18413,安康,2016/3/4,19,10,多云,东北风,1,0,0,1,小于3级,0,3
18414,安康,2016/3/5,19,9,多云,微风,0,0,0,0,小于3级,0,3
18415,安康,2016/3/6,19,10,多云~阴,东北风,1,0,0,1,小于3级,0,3
18416,安康,2016/3/7,14,9,小雨,微风,0,0,0,0,小于3级,0,3
18417,安康,2016/3/8,13,5,小雨,东北风,1,0,0,1,小于3级,0,3
18418,安康,2016/3/9,6,3,小雨~阴,东南风,1,1,0,0,小于3级,0,3
18419,安康,2016/3/10,13,2,晴~多云,东北风,1,0,0,1,小于3级,0,3
18420,安康,2016/3/11,14,1,多云,东南风,1,1,0,0,小于3级,0,3
18421,安康,2016/3/12,15,6,多云~阴,东南风,1,1,0,0,小于3级,0,3
18422,安康,2016/3/13,17,7,多云~阴,东南风,1,1,0,0,小于3级,0,3
18423,安康,2016/3/14,14,6,阴,东南风,1,1,0,0,小于3级,0,3
18424,安康,2016/3/15,17,9,多云~阴,东北风,1,0,0,1,小于3级,0,3
18425,安康,2016/3/16,16,9,阴~小雨,东北风,1,0,0,1,小于3级,0,3
18426,安康,2016/3/17,16,7,小雨~多云,东北风,1,0,0,1,小于3级,0,3
18427,安康,2016/3/18,23,8,晴,东北风,1,0,0,1,小于3级,0,3
18428,安康,2016/3/19,26,7,晴~阴,东北风,1,0,0,1,小于3级,0,3
18429,安康,2016/3/20,21,13,阴~小雨,东北风,1,0,0,1,小于3级,0,3
18430,安康,2016/3/21,17,11,小雨~阴,东北风,1,0,0,1,小于3级,0,3
18431,安康,2016/3/22,18,11,小雨~阴,东南风,1,1,0,0,小于3级,0,3
18432,安康,2016/3/23,14,9,小雨~阴,东南风,1,1,0,0,小于3级,0,3
18433,安康,2016/3/24,15,7,多云,东南风,1,1,0,0,小于3级,0,3
18434,安康,2016/3/25,17,5,阵雨,东北风,1,0,0,1,小于3级,0,3
18435,安康,2016/3/26,20,4,多云~晴,东北风,1,0,0,1,小于3级,0,3
18436,安康,2016/3/27,22,5,晴~多云,东南风,1,1,0,0,小于3级,0,3
18437,安康,2016/3/28,21,8,多云~阴,东北风,1,0,0,1,小于3级,0,3
18438,安康,2016/3/29,20,12,阴~小雨,东北风,1,0,0,1,小于3级,0,3
18439,安康,2016/3/30,23,10,多云,微风,0,0,0,0,小于3级,0,3
18440,安康,2016/3/31,28,10,晴,东北风,1,0,0,1,小于3级,0,3
18441,安康,2016/4/1,26,12,多云~阴,东北风,1,0,0,1,小于3级,0,3
18442,安康,2016/4/2,27,14,阴~小雨,东南风,1,1,0,0,小于3级,0,3
18443,安康,2016/4/3,22,12,阴,东北风,1,0,0,1,小于3级,0,3
18444,安康,2016/4/4,18,12,多云~阴,西北风,0,0,1,1,小于3级,0,3
18445,安康,2016/4/5,18,13,小雨~阵雨,西北风,0,0,1,1,小于3级,0,3
18446,安康,2016/4/6,15,11,中雨~多云,东北风,1,0,0,1,小于3级,0,3
18447,安康,2016/4/7,24,13,多云~阴,东北风,1,0,0,1,小于3级,0,3
18448,安康,2016/4/8,22,13,阴,东南风,1,1,0,0,小于3级,0,3
18449,安康,2016/4/9,24,13,阴~多云,微风,0,0,0,0,小于3级,0,3
18450,安康,2016/4/10,25,15,多云,微风,0,0,0,0,小于3级,0,3
18451,安康,2016/4/11,26,14,多云~阴,东北风,1,0,0,1,小于3级,0,3
18452,安康,2016/4/12,27,14,多云,微风,0,0,0,0,小于3级,0,3
18453,安康,2016/4/13,26,16,阴~小雨,西南风,0,1,1,0,小于3级,0,3
18454,安康,2016/4/14,19,15,小雨,微风,0,0,0,0,小于3级,0,3
18455,安康,2016/4/15,18,12,中雨~小雨,西北风,0,0,1,1,小于3级,0,3
18456,安康,2016/4/16,25,11,晴~阴,东北风,1,0,0,1,小于3级,0,3
18457,安康,2016/4/17,25,9,多云~晴,微风,0,0,0,0,小于3级,0,3
18458,安康,2016/4/18,26,9,晴,微风,0,0,0,0,小于3级,0,3
18459,安康,2016/4/19,25,15,阴~小雨,东北风,1,0,0,1,小于3级,0,3
18460,安康,2016/4/20,23,12,小雨~晴,东北风,1,0,0,1,小于3级,0,3
18461,安康,2016/4/21,26,13,多云~阴,东北风,1,0,0,1,小于3级,0,3
18462,安康,2016/4/22,25,13,阴~小雨,东南风,1,1,0,0,小于3级,0,3
18463,安康,2016/4/23,18,13,阴~多云,东南风,1,1,0,0,小于3级,0,3
18464,安康,2016/4/24,22,13,多云~阴,东南风,1,1,0,0,小于3级,0,3
18465,安康,2016/4/25,23,16,多云~阴,东南风,1,1,0,0,小于3级,0,3
18466,安康,2016/4/26,25,15,阴~晴,西北风,0,0,1,1,小于3级,0,3
18467,安康,2016/4/27,28,13,多云,东北风,1,0,0,1,小于3级,0,3
18468,安康,2016/4/28,30,15,多云~阴,东北风,1,0,0,1,小于3级,0,3
18469,安康,2016/4/29,31,16,多云,西南风,0,1,1,0,小于3级,0,3
18470,安康,2016/4/30,30,16,晴,东北风,1,0,0,1,小于3级,0,3
18471,安康,2016/5/1,29,17,多云,东北风,1,0,0,1,小于3级,0,3
18472,安康,2016/5/2,28,11,多云~晴,东南风,1,1,0,0,小于3级,0,3
18473,安康,2016/5/3,30,15,晴~多云,微风,0,0,0,0,小于3级,0,3
18474,安康,2016/5/4,33,18,多云~晴,东南风,1,1,0,0,小于3级,0,3
18475,安康,2016/5/5,33,20,多云,西北风,0,0,1,1,小于3级,0,3
18476,安康,2016/5/6,29,18,多云~小雨,东北风,1,0,0,1,小于3级,0,3
18477,安康,2016/5/7,19,14,中雨,东南风,1,1,0,0,小于3级,0,3
18478,安康,2016/5/8,22,14,多云,东南风,1,1,0,0,小于3级,0,3
18479,安康,2016/5/9,27,14,多云~晴,东北风,1,0,0,1,小于3级,0,3
18480,安康,2016/5/10,32,16,晴,东北风,1,0,0,1,小于3级,0,3
18481,安康,2016/5/11,33,19,晴~多云,东风,1,0,0,0,小于3级,0,3
18482,安康,2016/5/12,28,17,阵雨~小雨,东北风,1,0,0,1,小于3级,0,3
18483,安康,2016/5/13,24,14,小雨~中雨,东北风,1,0,0,1,小于3级,0,3
18484,安康,2016/5/14,16,13,中到大雨~阴,东南风,1,1,0,0,小于3级,0,3
18485,安康,2016/5/15,22,11,多云~晴,东南风,1,1,0,0,小于3级,0,3
18486,安康,2016/5/16,27,10,晴~阴,东南风,1,1,0,0,小于3级,0,3
18487,安康,2016/5/17,29,17,多云,西北风,0,0,1,1,小于3级,0,3
18488,安康,2016/5/18,29,17,多云~阴,东南风,1,1,0,0,小于3级,0,3
18489,安康,2016/5/19,24,17,小雨,东南风,1,1,0,0,小于3级,0,3
18490,安康,2016/5/20,23,16,阴~多云,东北风,1,0,0,1,小于3级,0,3
18491,安康,2016/5/21,24,17,多云,东南风,1,1,0,0,小于3级,0,3
18492,安康,2016/5/22,23,16,阴~小雨,东北风,1,0,0,1,小于3级,0,3
18493,安康,2016/5/23,25,15,阴,东南风,1,1,0,0,小于3级,0,3
18494,安康,2016/5/24,28,17,晴~多云,东北风,1,0,0,1,小于3级,0,3
